id_student,courses_count,assignments_count,workload_level,activity_count_in_enrolled_courses,previous_delays_count,non_submission_count,course_engagement,last7d_engagement,last7d_unique_resources,days_to_first_activity,num_of_prev_attempts,procrastination_label
543356,1,12,0.9390151515151515,315.0,12.0,0,5.887688191557512,3.3718345020670824,2.207274913189721,0.0,0,1
543465,1,12,0.9390151515151515,315.0,0.0,11,1.4534327543744823,0.28350640799580973,0.5465437063680699,17.0,0,0
543473,1,12,0.9390151515151515,315.0,19.0,0,5.174228218690702,2.3730268972714366,1.5339303599259553,0.0,0,1
543630,1,12,0.9390151515151515,315.0,3.0,3,4.0534759724528575,1.8897940092727414,1.4087672169719492,1.0,0,1
543719,1,12,0.9390151515151515,315.0,6.0,1,4.753337050817265,1.616000802673679,1.213022639845854,0.0,0,1
543853,1,12,0.9390151515151515,315.0,8.0,0,5.684292140867126,3.3652764587854858,2.414289082574047,0.0,0,1
543864,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
543970,1,12,0.9390151515151515,315.0,1.0,6,6.091206269813874,2.9059068931898335,1.363304842895192,0.0,0,1
544017,1,12,0.9390151515151515,315.0,2.0,5,3.245189623169494,1.4950969212802627,1.1314021114911006,23.0,0,1
544186,1,12,0.9390151515151515,315.0,4.0,0,4.783860807671245,2.1634408278980652,1.791759469228055,0.0,0,1
544351,1,12,0.9390151515151515,315.0,7.0,1,4.643108920875903,1.7871911309198758,1.6274564179367788,18.0,0,1
544408,1,12,0.9390151515151515,315.0,0.0,11,2.8782158099362056,0.0,0.0,0.0,0,0
544455,1,12,0.9390151515151515,315.0,4.0,1,5.991396992465308,3.4243401909833104,1.9459101490553132,0.0,0,1
544500,1,12,0.9390151515151515,315.0,6.0,4,4.413829550632753,2.116112955316965,1.3862943611198906,0.0,0,1
544519,1,12,0.9390151515151515,315.0,10.0,0,3.4391057708155657,1.8326995122388525,1.5533484457830566,7.0,0,1
544532,1,12,0.9390151515151515,315.0,6.0,0,4.291020466032165,2.1468711788359816,1.729239112246721,0.0,0,1
544632,1,12,0.9390151515151515,315.0,9.0,0,4.893109467663608,1.9691262718878781,1.5533484457830566,0.0,0,1
544639,1,12,0.9390151515151515,315.0,7.0,5,2.968690369099421,0.8377277359298455,0.8602012652231115,0.0,0,1
544642,1,12,0.9390151515151515,315.0,7.0,0,5.311267001300666,2.8120037171987624,2.1870722058722016,0.0,0,1
544741,1,12,0.9390151515151515,315.0,8.0,0,3.7687837339229655,1.617626504068973,1.003302108863785,14.0,0,1
544848,1,12,0.9390151515151515,315.0,7.0,1,4.870729677314483,2.622684479641849,1.91959284073794,0.0,0,1
544859,1,12,0.9390151515151515,315.0,5.0,0,4.756777643336992,2.315001323405359,2.1019143975318944,0.0,0,1
544881,1,12,0.9390151515151515,315.0,7.0,1,5.421954676282853,2.5971172624096153,1.6796421711073488,0.0,0,1
544890,1,12,0.9390151515151515,315.0,14.0,0,3.919035000591963,2.0227823939234097,1.6625477377480486,5.0,0,1
544978,1,12,0.9390151515151515,315.0,2.0,6,2.862168680655461,1.0999873333167756,0.7801585575495751,14.0,0,1
544989,1,12,0.9390151515151515,315.0,6.0,2,4.806934625993961,2.135228448375664,1.984131361875511,0.0,0,1
545041,1,12,0.9390151515151515,315.0,2.0,6,3.95610460192206,1.4359936438078622,1.067840630001356,0.0,0,1
545072,1,12,0.9390151515151515,315.0,0.0,11,2.3723931784540606,0.4149265255527994,0.37469344944141064,0.0,0,0
545191,1,12,0.9390151515151515,315.0,4.0,0,5.309559673000253,2.2592961501081836,1.4733057381095203,0.0,0,1
545240,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
545340,1,12,0.9390151515151515,315.0,7.0,6,3.5040872805261807,1.6214639070166017,1.157452788691043,0.0,0,1
545381,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,0.0,0,0
545392,1,12,0.9390151515151515,315.0,15.0,0,4.28448473603446,2.297043154339501,1.8925641683500207,0.0,0,1
545658,1,12,0.9390151515151515,315.0,4.0,0,4.481458925821935,1.9423545744540374,1.5910887737659039,0.0,0,1
545697,1,12,0.9390151515151515,315.0,4.0,1,4.996384037931344,2.521041763698345,1.69644928942373,0.0,0,1
545702,1,12,0.9390151515151515,315.0,11.0,0,3.4915363906319685,1.0424910867931296,1.0360919316867758,0.0,0,1
545780,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
545803,1,12,0.9390151515151515,315.0,3.0,7,4.266275254023118,1.7646580453897136,1.363304842895192,0.0,0,1
546019,1,12,0.9390151515151515,315.0,3.0,10,3.436062266208581,0.758679355450844,0.8209805520698302,0.0,0,0
546052,1,12,0.9390151515151515,315.0,4.0,0,4.328231763401443,1.7756364902871067,1.91959284073794,0.0,0,1
546157,1,12,0.9390151515151515,315.0,5.0,0,3.671593105425768,2.0563744976246308,1.8787708462176849,19.0,0,1
546202,2,24,0.9218939393939394,313.0,12.0,7,4.982159901666845,2.7577455624140295,2.1664529186694654,0.0,1,1
546322,1,12,0.9390151515151515,315.0,6.0,0,4.3468002228624165,2.2232916414873656,1.9061698204057993,0.0,0,1
546407,1,12,0.9390151515151515,315.0,7.0,1,5.747531524912707,3.4776010017426127,2.2464956263430023,0.0,0,1
546428,1,12,0.9390151515151515,315.0,5.0,0,5.787943908686778,2.9911325491734884,1.8647846042429448,0.0,0,1
546455,1,12,0.9390151515151515,315.0,0.0,11,2.2369392333901423,0.36835965107026586,0.37469344944141064,1.0,0,0
546500,1,12,0.9390151515151515,315.0,3.0,3,4.868651634170818,2.3446058946288564,2.044755983691946,14.0,0,1
546533,1,12,0.9390151515151515,315.0,10.0,0,5.362676073617118,2.638080042016937,2.0209453349982276,0.0,0,1
546609,1,12,0.9390151515151515,315.0,4.0,0,4.746431466274165,2.1650414859533202,1.984131361875511,0.0,0,1
546632,1,12,0.9390151515151515,315.0,5.0,0,5.294676362400655,3.025399957391095,2.2655438213136967,0.0,0,1
546681,1,12,0.9390151515151515,315.0,0.0,11,2.1301582402105503,0.0,0.0,3.0,0,0
546685,1,12,0.9390151515151515,315.0,4.0,1,5.43364681172738,3.0326918015044755,2.068012845856213,0.0,0,1
546749,1,12,0.9390151515151515,315.0,8.0,1,5.482519875619361,2.8618250780585734,2.1972245773362196,0.0,0,1
546811,1,12,0.9390151515151515,315.0,7.0,3,3.341117813568678,1.4424617428381878,1.1631508098056809,23.0,0,1
546837,1,12,0.9390151515151515,315.0,13.0,0,4.935409495064031,2.7235789833782436,2.1972245773362196,0.0,0,1
546843,1,12,0.9390151515151515,315.0,10.0,2,3.96056513539701,1.959864787369507,1.69644928942373,0.0,0,1
546909,1,12,0.9390151515151515,315.0,2.0,5,4.701971797957,2.4804721789177893,2.217225244042889,0.0,0,1
546921,1,12,0.9390151515151515,315.0,7.0,2,4.054132161203646,2.260702825296252,2.5508646175797978,12.0,0,1
546958,1,12,0.9390151515151515,315.0,10.0,4,3.693721597205663,1.6280512587837135,1.0986122886681098,0.0,0,1
547165,1,12,0.9390151515151515,315.0,2.0,7,4.281767923259033,1.4901493513642263,0.9694005571881035,0.0,0,1
547192,1,12,0.9390151515151515,315.0,4.0,1,4.323388447919972,1.9327368418001778,1.5141277326297755,0.0,0,1
547259,1,12,0.9390151515151515,315.0,7.0,1,5.075402302540231,2.6435994571674555,2.372789351667294,0.0,0,1
547372,1,12,0.9390151515151515,315.0,10.0,8,2.7598006678583613,0.65831811890929,0.24116205681688804,9.0,0,1
547390,1,12,0.9390151515151515,315.0,3.0,2,3.014347747340125,1.59686494204769,1.213022639845854,0.0,0,1
547403,1,12,0.9390151515151515,315.0,6.0,0,4.957831759912045,2.2741541034439026,1.729239112246721,3.0,0,1
547409,1,12,0.9390151515151515,315.0,0.0,9,3.649468299135723,1.046438269487783,1.157452788691043,0.0,0,1
547427,1,12,0.9390151515151515,315.0,5.0,0,4.705425766031559,1.8427853859577312,1.5533484457830566,0.0,0,1
547466,1,12,0.9390151515151515,315.0,8.0,0,4.422241707410077,2.199057550355661,1.8787708462176849,0.0,0,1
547620,1,12,0.9390151515151515,315.0,5.0,6,3.9971277751618204,1.500057935704587,0.8979415932059586,0.0,0,1
547663,1,12,0.9390151515151515,315.0,0.0,11,3.100055060149648,0.3868784364600476,0.37469344944141064,0.0,0,0
547689,1,12,0.9390151515151515,315.0,6.0,0,5.153609784185369,2.304143591597588,1.5141277326297755,0.0,0,1
547690,1,12,0.9390151515151515,315.0,9.0,0,4.949986535221117,2.7063549809682743,2.068012845856213,0.0,0,1
547697,1,12,0.9390151515151515,315.0,9.0,0,3.4909431113280744,1.6238705960049948,1.4733057381095203,0.0,0,1
547757,1,12,0.9390151515151515,315.0,4.0,0,5.50743394210643,2.803146249256937,1.91959284073794,0.0,0,1
547841,1,12,0.9390151515151515,315.0,4.0,2,4.993831570092716,2.4872176116615035,2.032921526044943,0.0,0,1
547873,1,12,0.9390151515151515,315.0,11.0,0,4.420167875062739,2.05013024439986,1.3862943611198906,0.0,0,1
547892,1,12,0.9390151515151515,315.0,12.0,1,4.485893695034928,2.201111147916822,1.729239112246721,0.0,0,1
547902,1,12,0.9390151515151515,315.0,9.0,1,4.575444848698773,2.242915083605872,1.5339303599259553,0.0,0,1
547903,1,12,0.9390151515151515,315.0,9.0,1,6.385478066824122,3.571565513998751,2.2655438213136967,0.0,0,1
548090,1,12,0.9390151515151515,315.0,5.0,1,5.810982807581353,3.4899527207726515,2.176815705705012,0.0,0,1
548097,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
548124,1,12,0.9390151515151515,315.0,4.0,0,4.337139580079638,1.9579516713300287,1.3156767939059373,2.0,0,1
548241,1,12,0.9390151515151515,315.0,6.0,1,4.512984144843912,1.8671260275336872,1.4522523289116882,0.0,0,1
548255,1,12,0.9390151515151515,315.0,9.0,0,5.12776282728275,2.470285153305307,2.207274913189721,0.0,0,1
548275,1,12,0.9390151515151515,315.0,15.0,0,5.2599548663558675,2.7566079617481676,2.090741096933769,0.0,0,1
548307,1,12,0.9390151515151515,315.0,0.0,9,3.9669687060041197,1.2357738348706342,1.4087672169719492,0.0,0,1
548334,1,12,0.9390151515151515,315.0,8.0,2,4.69926955307314,1.8504788878496528,1.6094379124341003,0.0,0,1
548344,1,12,0.9390151515151515,315.0,8.0,10,2.795702179823161,0.5717641064442902,0.37469344944141064,0.0,0,0
548403,1,12,0.9390151515151515,315.0,1.0,10,2.8041635407204515,0.6166995549316352,0.6466271649250523,11.0,0,0
548439,1,12,0.9390151515151515,315.0,5.0,0,4.905254676520201,2.461752867351814,2.1972245773362196,0.0,0,1
548504,1,12,0.9390151515151515,315.0,6.0,0,4.422168738509636,2.4479519700224692,1.8362112317988888,3.0,0,1
548520,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
548617,1,12,0.9390151515151515,315.0,18.0,1,4.422616032195647,2.192320784229936,1.8505999692509885,0.0,0,1
548714,1,12,0.9390151515151515,315.0,4.0,3,5.107712813570409,2.8448613322368828,2.256065077359153,0.0,0,1
548744,1,12,0.9390151515151515,315.0,4.0,0,4.435880929038589,2.4893624143854924,1.9588135538912212,0.0,0,1
548791,1,12,0.9390151515151515,315.0,11.0,1,4.096402897491128,2.1483382444642602,2.12389330425067,0.0,0,1
548813,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,0.0,0,0
548834,1,12,0.9390151515151515,315.0,4.0,0,4.918231996077358,2.4809774546513053,1.5339303599259553,0.0,0,1
548838,1,12,0.9390151515151515,315.0,9.0,0,4.032352288600482,1.4928495885030624,1.7609878105613013,0.0,0,1
548839,1,12,0.9390151515151515,315.0,10.0,0,4.330651413854794,2.2570771635808633,2.1559816188021705,0.0,0,1
548843,1,12,0.9390151515151515,315.0,11.0,1,5.225307558433321,2.7094648913400765,2.338303175596125,2.0,0,1
548871,1,12,0.9390151515151515,315.0,12.0,1,4.227951171629276,1.7586231583313436,1.6451559950361796,0.0,0,1
548884,1,12,0.9390151515151515,315.0,5.0,0,4.616423122340164,2.09160460247488,1.4307461236907244,0.0,0,1
548885,1,12,0.9390151515151515,315.0,9.0,0,4.509270172155131,1.312002322349991,1.003302108863785,0.0,0,1
548921,1,12,0.9390151515151515,315.0,9.0,1,4.402995529631928,1.4155758432881436,1.2656663733312759,0.0,0,1
548924,1,12,0.9390151515151515,315.0,3.0,7,4.123818192782962,1.1379439391227841,1.003302108863785,5.0,0,1
548935,1,12,0.9390151515151515,315.0,7.0,1,5.480353490100683,2.568222765104998,1.8067973465925955,0.0,0,1
548954,1,12,0.9390151515151515,315.0,5.0,0,3.340427057734678,1.7400201859453865,1.3397743454849977,13.0,0,1
548981,1,12,0.9390151515151515,315.0,2.0,6,3.173926701536801,1.2948457028907696,1.0360919316867758,0.0,0,1
549047,1,12,0.9390151515151515,315.0,10.0,0,4.911306034828941,2.3247403822384762,1.9459101490553132,0.0,0,1
549078,2,24,0.9218939393939394,313.0,13.0,4,4.131116198571387,2.0445969740197034,1.8787708462176849,0.0,1,1
549106,1,12,0.9390151515151515,315.0,0.0,11,4.140791197776344,0.6718146029368525,0.5465437063680699,0.0,0,0
549158,1,12,0.9390151515151515,315.0,4.0,0,3.8516094953142885,2.0069307323920484,1.6625477377480486,0.0,0,1
549196,1,12,0.9390151515151515,315.0,10.0,1,4.718257500040703,2.1822978739180567,1.8787708462176849,0.0,0,1
549203,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
549204,1,12,0.9390151515151515,315.0,6.0,8,3.0217642753485037,0.500302913471047,0.4924764850977941,0.0,0,1
549261,1,12,0.9390151515151515,315.0,7.0,0,4.752592686551253,2.238992130915895,1.5141277326297755,0.0,0,1
549278,1,12,0.9390151515151515,315.0,0.0,11,1.7387833139791349,0.0,0.0,23.0,0,0
549391,1,12,0.9390151515151515,315.0,5.0,0,3.8490665364498815,1.9897135292988126,1.8505999692509885,0.0,0,1
549406,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
549568,1,12,0.9390151515151515,315.0,15.0,0,4.708439261733015,1.9008843005420537,1.6451559950361796,0.0,0,1
549651,1,12,0.9390151515151515,315.0,5.0,0,4.576004610941366,2.393593403984584,1.5723966407537513,0.0,0,1
549732,1,12,0.9390151515151515,315.0,11.0,0,3.849037803379853,1.4572471079108136,1.157452788691043,0.0,0,1
549754,1,12,0.9390151515151515,315.0,7.0,0,5.260253033621505,3.577663095016563,2.2934526094307732,0.0,0,1
549862,1,12,0.9390151515151515,315.0,5.0,0,3.8893562688938226,1.8722354229207032,1.3862943611198906,0.0,0,1
549907,1,12,0.9390151515151515,315.0,4.0,5,3.9344051911462796,1.1805929017804502,0.8209805520698302,0.0,0,1
550018,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
550077,1,12,0.9390151515151515,315.0,10.0,0,5.973491927493339,3.8911275944625663,2.6127400212978853,0.0,0,1
550098,1,12,0.9390151515151515,315.0,6.0,1,5.243006073508387,2.5898537645265733,2.2464956263430023,0.0,0,1
550163,1,12,0.9390151515151515,315.0,10.0,7,2.857220309030749,0.5261139650022857,0.6466271649250523,0.0,0,1
550209,1,12,0.9390151515151515,315.0,7.0,0,4.9623185136227095,2.5490882830440666,2.0088239744658827,0.0,0,1
550322,1,12,0.9390151515151515,315.0,1.0,7,4.408438964446697,1.4504756449928153,0.8979415932059586,0.0,0,1
550342,1,12,0.9390151515151515,315.0,4.0,1,5.7844614464284,2.923401861284321,1.6625477377480486,0.0,0,1
550354,1,12,0.9390151515151515,315.0,6.0,0,4.904426137618159,2.443603016989685,1.9588135538912212,0.0,0,1
550381,1,12,0.9390151515151515,315.0,5.0,0,5.470233664916541,2.7678305541467227,1.91959284073794,0.0,0,1
550400,1,12,0.9390151515151515,315.0,7.0,0,5.819908826028194,3.5611338105693253,2.5437471498109336,0.0,0,1
550403,1,12,0.9390151515151515,315.0,10.0,1,5.256276818832103,2.934613971238827,2.0209453349982276,0.0,0,1
550428,1,12,0.9390151515151515,315.0,0.0,8,3.9638570235261903,0.9871815066193479,0.6466271649250523,0.0,0,1
550429,1,12,0.9390151515151515,315.0,4.0,4,6.036606283524574,3.0702022068137906,2.338303175596125,0.0,0,1
550520,1,12,0.9390151515151515,315.0,5.0,1,4.484927196447876,1.8612498712617318,1.4733057381095203,0.0,0,1
550549,1,12,0.9390151515151515,315.0,14.0,0,3.610284641946114,1.5141277326297755,1.363304842895192,0.0,0,1
550597,1,12,0.9390151515151515,315.0,8.0,1,3.8602482016031128,2.002511909216022,1.2396908869280152,0.0,0,1
550613,1,12,0.9390151515151515,315.0,13.0,0,4.919534723625012,2.3337678637507513,2.0088239744658827,0.0,0,1
550668,1,12,0.9390151515151515,315.0,5.0,1,4.124899349818676,1.2813927311303628,1.2396908869280152,0.0,0,1
550707,1,12,0.9390151515151515,315.0,6.0,0,4.601636083192201,1.8185058982404134,1.821612432377736,0.0,0,1
550708,1,12,0.9390151515151515,315.0,10.0,0,4.8127488231809625,2.158730445018073,1.8362112317988888,0.0,0,1
550898,1,12,0.9390151515151515,315.0,11.0,2,4.045620766918197,2.045073840150076,1.4522523289116882,0.0,0,1
550921,1,12,0.9390151515151515,315.0,4.0,0,6.019839591246666,3.504156635323062,2.3116349285139637,0.0,0,1
550923,1,12,0.9390151515151515,315.0,10.0,2,3.803736240685073,2.031615060807052,1.4939250253122562,0.0,0,1
550963,1,12,0.9390151515151515,315.0,6.0,1,4.529273336385243,2.276876605128043,1.5723966407537513,0.0,0,1
551032,1,12,0.9390151515151515,315.0,9.0,0,4.704731214927698,1.8034535394527804,1.8362112317988888,0.0,0,1
551080,1,12,0.9390151515151515,315.0,5.0,0,4.728950621848328,2.741570311533884,1.984131361875511,1.0,0,1
551129,1,12,0.9390151515151515,315.0,5.0,1,3.219041086240989,1.454903783810773,1.0986122886681098,0.0,0,1
551274,1,12,0.9390151515151515,315.0,8.0,5,0.0,0.0,0.0,224.0,0,0
551282,1,12,0.9390151515151515,315.0,6.0,1,4.292284767453439,1.7211016522904403,1.3156767939059373,3.0,0,1
551480,1,12,0.9390151515151515,315.0,14.0,0,4.501564188097772,1.9043429443321747,1.5339303599259553,0.0,0,1
551487,1,12,0.9390151515151515,315.0,11.0,3,5.049012612774545,2.4821123767134576,2.236833715431265,0.0,0,1
551504,1,12,0.9390151515151515,315.0,0.0,11,0.0,0.0,0.0,365.0,0,0
551576,1,12,0.9390151515151515,315.0,12.0,0,5.3731422353683795,2.679767911233419,1.6625477377480486,0.0,0,1
551706,1,12,0.9390151515151515,315.0,11.0,1,4.5426160131595585,1.7523565457555477,1.3862943611198906,0.0,0,1
551714,1,12,0.9390151515151515,315.0,10.0,0,4.295478208344806,2.205868320062192,1.6274564179367788,0.0,0,1
551715,1,12,0.9390151515151515,315.0,10.0,1,5.898391794810427,3.1129148592851577,2.032921526044943,0.0,0,1
551716,1,12,0.9390151515151515,315.0,10.0,1,4.758072044019908,2.14450144419218,1.7609878105613013,0.0,0,1
551759,1,12,0.9390151515151515,315.0,0.0,11,1.1743590056195488,0.0,0.0,35.0,0,0
551770,1,12,0.9390151515151515,315.0,7.0,1,4.171676044890098,2.329796110061205,1.6274564179367788,0.0,0,1
551886,1,12,0.9390151515151515,315.0,9.0,0,5.723160806771058,2.9330456519621064,2.2934526094307732,0.0,0,1
551895,1,12,0.9390151515151515,315.0,14.0,2,4.675417576862988,2.3587638038417857,1.821612432377736,0.0,0,1
551938,1,12,0.9390151515151515,315.0,6.0,0,4.224885016528313,1.8456091528836303,1.2656663733312759,0.0,0,1
551954,1,12,0.9390151515151515,315.0,8.0,1,5.167244449439713,2.53381667213163,2.176815705705012,0.0,0,1
551985,1,12,0.9390151515151515,315.0,0.0,11,0.6418538861723948,0.09531017980432487,0.09531017980432487,46.0,0,0
552007,1,12,0.9390151515151515,315.0,4.0,0,4.532530907678323,1.210938382631437,1.1856236656577395,0.0,0,1
552017,1,12,0.9390151515151515,315.0,9.0,0,5.2039361850358254,2.3704471443624686,2.056452023455137,0.0,0,1
552039,1,12,0.9390151515151515,315.0,8.0,0,4.918851666579418,2.028415085150352,1.5141277326297755,0.0,0,1
552110,1,12,0.9390151515151515,315.0,4.0,2,5.717056815310768,3.028032715775193,1.9588135538912212,0.0,0,1
552135,1,12,0.9390151515151515,315.0,8.0,6,4.076771266290459,1.5614812530237148,1.363304842895192,0.0,0,1
552273,1,12,0.9390151515151515,315.0,8.0,0,4.769867444904354,2.8345484027090375,1.9061698204057993,0.0,0,1
552535,1,12,0.9390151515151515,315.0,11.0,0,3.6284769083921358,1.7848196957158888,1.3156767939059373,0.0,0,1
552667,1,12,0.9390151515151515,315.0,6.0,3,4.795752693829066,2.4970844019899636,2.068012845856213,0.0,0,1
552701,1,12,0.9390151515151515,315.0,6.0,0,4.26069710779433,2.3906274627082302,2.3556949183079943,0.0,0,1
552718,1,12,0.9390151515151515,315.0,1.0,8,4.084411236224073,1.3237296912907779,0.7801585575495751,3.0,0,1
552749,1,12,0.9390151515151515,315.0,0.0,10,4.461739681112804,0.7849336821652586,0.4924764850977941,16.0,0,0
552822,1,12,0.9390151515151515,315.0,6.0,1,4.90343323240042,2.733163011349553,1.9328380674879606,0.0,0,1
552826,1,12,0.9390151515151515,315.0,11.0,1,4.488153901349734,2.032187091118886,1.6451559950361796,0.0,0,1
552859,1,12,0.9390151515151515,315.0,6.0,1,4.484063193180774,1.8767170741498516,1.363304842895192,0.0,0,1
552894,1,12,0.9390151515151515,315.0,7.0,0,4.755992787458395,2.199000377878216,1.5141277326297755,0.0,0,1
552902,1,12,0.9390151515151515,315.0,5.0,1,4.5807693301838945,1.8504788878496528,1.4733057381095203,8.0,0,1
552914,1,12,0.9390151515151515,315.0,11.0,0,5.5183268639296355,2.8019323956285604,1.5910887737659039,0.0,0,1
552929,1,12,0.9390151515151515,315.0,11.0,0,5.375076738234501,2.664828908514032,2.090741096933769,3.0,0,1
552991,1,12,0.9390151515151515,315.0,5.0,2,3.9727268730104504,1.7194887097960665,1.7129785913749407,0.0,0,1
553047,1,12,0.9390151515151515,315.0,4.0,0,5.423890422565,2.798386756338528,1.821612432377736,0.0,0,1
553125,1,12,0.9390151515151515,315.0,8.0,0,5.42304822241847,2.4657774626940254,2.217225244042889,0.0,0,1
553320,1,12,0.9390151515151515,315.0,0.0,10,3.896798824793752,0.8431419552092482,0.7801585575495751,3.0,0,0
553321,1,12,0.9390151515151515,315.0,4.0,0,4.615402737736651,2.2803540939158062,1.6451559950361796,0.0,0,1
553442,1,12,0.9390151515151515,315.0,7.0,1,4.88234982934743,2.0351178962347842,1.4087672169719492,0.0,0,1
553443,1,12,0.9390151515151515,315.0,8.0,10,2.7230833099533935,0.4149265255527994,0.24116205681688804,3.0,0,1
553462,1,12,0.9390151515151515,315.0,5.0,0,3.3774893819858884,1.4982004918347764,1.128465251817791,4.0,0,1
553487,1,12,0.9390151515151515,315.0,9.0,0,4.355766037059385,1.977011682547242,1.6625477377480486,0.0,0,1
553490,1,12,0.9390151515151515,315.0,5.0,10,3.3748004023149636,0.9797948051227857,0.6466271649250523,0.0,0,0
553502,1,12,0.9390151515151515,315.0,4.0,0,6.14859990889022,3.5932703405152564,2.2270775404859005,0.0,0,1
553508,1,12,0.9390151515151515,315.0,10.0,0,3.5458183418654707,1.702362616475535,1.5339303599259553,0.0,0,1
553572,1,12,0.9390151515151515,315.0,4.0,0,4.8582450884577755,2.4240604839910076,2.1453995094716336,0.0,0,1
553716,1,12,0.9390151515151515,315.0,10.0,0,3.3488577230332304,0.5717641064442902,0.4353180712578455,0.0,0,1
553729,1,12,0.9390151515151515,315.0,6.0,0,3.6027853021033613,1.8300478814019379,1.4087672169719492,0.0,0,1
553755,1,12,0.9390151515151515,315.0,5.0,7,4.260947473309747,1.9965538818740682,1.7764919970972666,0.0,0,1
553763,1,12,0.9390151515151515,315.0,0.0,11,3.0777601526999083,0.577752922475002,0.4924764850977941,3.0,0,0
553800,1,12,0.9390151515151515,315.0,6.0,1,3.066980612429904,1.3804000027321186,1.1856236656577395,4.0,0,1
553840,1,12,0.9390151515151515,315.0,7.0,0,4.521870997672149,1.851204895910272,1.6451559950361796,0.0,0,1
554068,1,12,0.9390151515151515,315.0,6.0,7,4.686670010712712,1.675741074256344,1.3862943611198906,5.0,0,1
554083,1,12,0.9390151515151515,315.0,7.0,0,4.914463388883309,2.4725070909760025,1.9715525796686508,0.0,0,1
554139,1,12,0.9390151515151515,315.0,0.0,11,2.7596945831899666,0.463204470582057,0.4353180712578455,0.0,0,0
554206,1,12,0.9390151515151515,315.0,18.0,0,4.514981667767764,2.376772310003463,1.8925641683500207,0.0,0,1
554226,1,12,0.9390151515151515,315.0,12.0,0,5.215731820750491,2.6489228820331068,1.9061698204057993,0.0,0,1
554294,1,12,0.9390151515151515,315.0,0.0,8,3.17940691070335,0.9405598059978152,0.5978370007556204,0.0,0,1
554336,1,12,0.9390151515151515,315.0,5.0,0,4.8133153993353925,2.461752867351814,1.6451559950361796,0.0,0,1
554344,1,12,0.9390151515151515,315.0,11.0,0,4.726410941091821,2.0695228000450423,1.5141277326297755,0.0,0,1
554352,1,12,0.9390151515151515,315.0,11.0,0,4.998677935830528,2.7111883464768236,1.8925641683500207,0.0,0,1
554374,1,12,0.9390151515151515,315.0,6.0,0,3.712861012801373,1.9711801289487034,1.4307461236907244,0.0,0,1
554393,1,12,0.9390151515151515,315.0,7.0,10,1.719650263969553,0.0,0.0,55.0,0,1
554551,1,12,0.9390151515151515,315.0,4.0,3,4.793681550279522,2.219858139002052,1.5910887737659039,0.0,0,1
554608,1,12,0.9390151515151515,315.0,8.0,0,5.29522085167545,2.777368754281373,2.090741096933769,0.0,0,1
554795,1,12,0.9390151515151515,315.0,13.0,0,4.406282315327806,1.3439777496534806,1.4307461236907244,0.0,0,1
554830,1,12,0.9390151515151515,315.0,8.0,3,4.600472392295344,2.199286170839709,2.056452023455137,0.0,0,1
554894,1,12,0.9390151515151515,315.0,9.0,3,5.687095597270303,2.740725098377373,1.5339303599259553,0.0,0,1
554898,1,12,0.9390151515151515,315.0,9.0,2,4.556212840892036,1.784119852035137,1.9459101490553132,0.0,0,1
554986,1,12,0.9390151515151515,315.0,6.0,9,4.662476947404824,0.5978370007556204,0.9343092373768334,0.0,0,1
554998,1,12,0.9390151515151515,315.0,10.0,0,4.523914307812581,2.524253144504599,1.91959284073794,0.0,0,1
555059,1,12,0.9390151515151515,315.0,4.0,0,4.725721496204451,1.973039391078666,1.3156767939059373,0.0,0,1
555086,1,12,0.9390151515151515,315.0,5.0,0,4.627763513988271,2.581814306489427,1.8647846042429448,0.0,0,1
555102,1,12,0.9390151515151515,315.0,9.0,0,3.548388946758778,1.6681979223285948,1.0986122886681098,18.0,0,1
555157,1,12,0.9390151515151515,315.0,4.0,7,2.423633589435527,0.9797948051227857,0.6931471805599453,0.0,0,1
555263,1,12,0.9390151515151515,315.0,7.0,0,4.501157909333646,2.0764063078896826,1.6451559950361796,0.0,0,1
555309,1,12,0.9390151515151515,315.0,4.0,2,5.5066789465634995,2.9829407308579716,2.592537313980366,0.0,0,1
555407,1,12,0.9390151515151515,315.0,5.0,3,3.7788382258347313,1.874654062255567,2.0088239744658827,0.0,0,1
555414,1,12,0.9390151515151515,315.0,12.0,0,4.89482367842761,1.959864787369507,1.7452394535931621,0.0,0,1
555627,1,12,0.9390151515151515,315.0,0.0,10,3.685650544895187,1.0999873333167756,0.7375989431307791,2.0,0,0
555667,1,12,0.9390151515151515,315.0,7.0,0,4.784589581757979,2.162514883027353,1.791759469228055,0.0,0,1
